"ano","id_municipio_nome","sigla_uf","natureza_juridica","populacao_atendida_agua","populacao_atentida_esgoto","populacao_urbana","volume_agua_produzido","volume_agua_faturado","consumo_eletrico_sistemas_agua","consumo_eletrico_sistemas_esgoto","volume_esgoto_tratado","volume_esgoto_faturado","receita_operacional_direta","receita_operacional_direta_agua","receita_operacional_direta_esgoto","arrecadacao_total","despesa_energia","investimento_agua_prestador","investimento_esgoto_prestador","investimento_total_prestador","investimento_agua_municipio","investimento_esgoto_municipio","investimento_total_municipio","investimento_agua_estado","investimento_esgoto_estado","investimento_total_estado"
2014,"Morpará","BA","Sociedade de economia mista com administracao publica",6132,NA,6004,292.45,282.85,186.74,NA,NA,NA,741294.45,741294.45,NA,777245.8,45111.82,975374.34,NA,1085015.2,NA,NA,NA,NA,NA,NA
2014,"Nazaré","BA","Sociedade de economia mista com administracao publica",24997,NA,24560,1067.81,1168.98,593.35,NA,NA,NA,3130227.36,3130227.36,NA,3261595.84,119960.64,82236.61,NA,91480.75,NA,NA,NA,NA,NA,NA
2012,"Nova Ibiá","BA","Sociedade de economia mista com administracao publica",2956,NA,2774,97.21,132.16,16.62,NA,NA,NA,299960.84,299960.84,NA,303256.9,7620.53,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Palmas de Monte Alto","BA","Sociedade de economia mista com administracao publica",10804,NA,10573,509.36,482.71,26.4,NA,NA,NA,1294266.34,1294266.34,NA,1405837.33,23331.37,25186.75,NA,28017.97,NA,NA,NA,NA,NA,NA
2015,"Pedrão","BA","Sociedade de economia mista com administracao publica",2694,NA,1889,120.17,99.58,225.97,NA,NA,NA,247197.48,247197.48,NA,254636.03,74848.28,297290.47,NA,433000.29,NA,NA,NA,0,NA,0
2012,"Potiraguá","BA","Sociedade de economia mista com administracao publica",9360,NA,6301,526.27,397.14,287.16,NA,NA,NA,925901.24,925901.24,NA,957653.38,63570.84,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,"Rafael Jambeiro","BA","Sociedade de economia mista com administracao publica",11275,NA,7264,496.25,500.81,736.4,NA,NA,NA,1173732.75,1173732.75,NA,1169919.1,153298.15,0,NA,13209.37,NA,NA,NA,NA,NA,NA
2016,"Riachão das Neves","BA","Sociedade de economia mista com administracao publica",8249,NA,11407,358.26,399.1,525.42,NA,NA,NA,1415919.02,1415919.02,NA,1404802.95,127738.02,53940.86,NA,122284.9,NA,NA,NA,0,NA,0
2014,"São Miguel das Matas","BA","Sociedade de economia mista com administracao publica",4104,NA,3860,154.37,190.18,221.67,NA,NA,NA,473181.96,473181.96,NA,491728.53,58567.11,10699.44,NA,11902.15,NA,NA,NA,NA,NA,NA
2015,"Sítio do Quinto","BA","Sociedade de economia mista com administracao publica",8079,NA,4833,301.23,375.77,443.95,NA,NA,NA,845077.85,845077.85,NA,894331.2,114634.98,3323.38,NA,9010.48,NA,NA,NA,0,NA,0
2014,"Canto do Buriti","PI","Sociedade de economia mista com administracao publica",11197,NA,11463,1397.35,693.13,554.17,NA,NA,NA,1792266.36,1792266.36,NA,1945507.21,167628.8,0,NA,0,NA,NA,NA,0,NA,0
2014,"Caridade do Piauí","PI","Sociedade de economia mista com administracao publica",2029,NA,1627,121.91,77.55,788.47,NA,NA,NA,207063.92,207063.92,NA,172341.64,190392.32,0,NA,0,NA,NA,NA,0,NA,0
2014,"Francisco Santos","PI","Sociedade de economia mista com administracao publica",4042,NA,4165,248.2,183.69,254.41,NA,NA,NA,392331.24,392331.24,NA,472775.13,77519.56,0,NA,0,NA,NA,NA,0,NA,0
2014,"Jaicós","PI","Sociedade de economia mista com administracao publica",7002,NA,8767,461.73,363.32,397.31,NA,NA,NA,852492.02,852492.02,NA,877687.16,169699.3,0,NA,0,NA,NA,NA,0,NA,0
2014,"Nossa Senhora dos Remédios","PI","Sociedade de economia mista com administracao publica",2068,NA,3806,188.75,106.8,89.7,NA,NA,NA,300403.09,300403.09,NA,292875.43,41942.12,0,NA,0,NA,NA,NA,0,NA,0
2017,"Andorinha","BA","Sociedade de economia mista com administracao publica",9796,NA,6671,0,430.91,0,NA,NA,NA,1691370.88,1691370.88,NA,1632189.72,1450.15,0,NA,0,NA,NA,NA,0,NA,0
2019,"Angical","BA","Sociedade de economia mista com administracao publica",10781,NA,6486,467.76,406.64,909.99,NA,NA,NA,1901892.94,1901892.94,NA,1720409.63,246943.79,39950.45,NA,39950.45,NA,NA,NA,NA,NA,NA
2020,"Bonito","BA","Sociedade de economia mista com administracao publica",9572,NA,7093,315.21,275.82,442.2,NA,NA,NA,1283465.23,1283465.23,NA,1257573.27,261070.65,47905.37,NA,69925.36,NA,NA,NA,NA,NA,NA
2019,"Brejões","BA","Sociedade de economia mista com administracao publica",10430,NA,4941,475.15,378.25,513.4,NA,NA,NA,2034082.6,2034082.6,NA,1826887.03,367473.01,956,NA,956,NA,NA,NA,NA,NA,NA
2018,"Candiba","BA","Sociedade de economia mista com administracao publica",10855,NA,8344,521.97,421.11,89,NA,NA,NA,1986001.11,1986001.11,NA,1929084.14,307294.16,0,NA,0,NA,NA,NA,0,NA,0
2019,"Cândido Sales","BA","Sociedade de economia mista com administracao publica",21401,NA,17401,849.12,737.41,971.82,NA,NA,NA,3614595.27,3614595.27,NA,3619190.39,311334.72,44056.95,NA,46292.46,NA,NA,NA,NA,NA,NA
2019,"Cristópolis","BA","Sociedade de economia mista com administracao publica",5099,NA,3282,279.24,221.11,1069.69,NA,NA,NA,1045625.06,1045625.06,NA,1029317.29,228160.36,0,NA,0,NA,NA,NA,NA,NA,NA
2017,"Formosa do Rio Preto","BA","Sociedade de economia mista com administracao publica",15742,NA,15697,702.56,638.55,284.36,NA,NA,NA,2563372.87,2563372.87,NA,2494653.55,102190.22,265589.01,NA,304971.65,NA,NA,NA,0,NA,0
2018,"Ibipeba","BA","Sociedade de economia mista com administracao publica",14893,NA,10692,689.54,574.43,205,NA,NA,NA,2554649.22,2554649.22,NA,2521061.3,663513.86,0,NA,0,NA,NA,NA,0,NA,0
2020,"Ibirapuã","BA","Sociedade de economia mista com administracao publica",4950,NA,4950,255.4,266.28,299.39,NA,NA,NA,1422427.84,1422427.84,NA,1454301.27,111916.47,88994.59,NA,105201.03,NA,NA,NA,NA,NA,NA
2017,"Ibititá","BA","Sociedade de economia mista com administracao publica",17948,NA,8388,920.81,807.28,3108.62,NA,NA,NA,2676543.44,2676543.44,NA,2647611.66,768045.54,0,NA,0,NA,NA,NA,0,NA,0
2020,"Ipecaetá","BA","Sociedade de economia mista com administracao publica",14353,NA,2469,509.32,310.24,633.65,NA,NA,NA,1613480.19,1613480.19,NA,1694123.97,370578.3,54725.21,NA,77034.33,NA,NA,NA,NA,NA,NA
2017,"Itagimirim","BA","Sociedade de economia mista com administracao publica",5508,NA,5793,268.44,248.26,120.95,NA,NA,NA,965292.6,965292.6,NA,879356.09,33107.16,77910.89,NA,89463.84,NA,NA,NA,0,NA,0
2020,"Jaguaripe","BA","Sociedade de economia mista com administracao publica",10081,NA,6107,510.84,406.85,187.84,NA,NA,NA,2026529,2026529,NA,2044008.41,92984.21,26698.25,NA,57370.16,NA,NA,NA,NA,NA,NA
2020,"Jucuruçu","BA","Sociedade de economia mista com administracao publica",2986,NA,2002,137.55,136.86,80.27,NA,NA,NA,757396.89,757396.89,NA,662949.13,40182.07,8514.65,NA,18864.02,NA,NA,NA,NA,NA,NA
2017,"Lajedo do Tabocal","BA","Sociedade de economia mista com administracao publica",4378,NA,5509,353.68,363.35,537.84,NA,NA,NA,603338.68,603338.68,NA,568669.72,187368.87,0,NA,0,NA,NA,NA,0,NA,0
2019,"Manoel Vitorino","BA","Sociedade de economia mista com administracao publica",7241,NA,6772,254.37,270.35,0,NA,NA,NA,1305473.51,1305473.51,NA,1281085.94,204689.78,0,NA,0,NA,NA,NA,NA,NA,NA
2019,"Milagres","BA","Sociedade de economia mista com administracao publica",9547,NA,8276,573.86,413.69,1417.08,NA,NA,NA,2118634.68,2118634.68,NA,2191089.7,589529.97,0,NA,0,NA,NA,NA,NA,NA,NA
2017,"Nordestina","BA","Sociedade de economia mista com administracao publica",9052,NA,4310,585.97,478.79,1350.1,NA,NA,NA,1227097.84,1227097.84,NA,1273401.15,285850.47,0,NA,0,NA,NA,NA,0,NA,0
2020,"Planaltino","BA","Sociedade de economia mista com administracao publica",3864,NA,3866,144.76,135.63,114.41,NA,NA,NA,641145.75,641145.75,NA,655318.95,82781.39,3153.12,NA,14276.59,NA,NA,NA,NA,NA,NA
2018,"Rio do Pires","BA","Sociedade de economia mista com administracao publica",6003,NA,5146,259.96,216.15,340,NA,NA,NA,1024762.41,1024762.41,NA,1070175.97,143439.25,0,NA,0,NA,NA,NA,0,NA,0
2018,"Santanópolis","BA","Sociedade de economia mista com administracao publica",4142,NA,1712,328.46,183.21,0,NA,NA,NA,656686.75,656686.75,NA,661216.68,265682.33,2225977.39,NA,2225977.39,NA,NA,NA,0,NA,0
2020,"Ubatã","BA","Sociedade de economia mista com administracao publica",19284,NA,19573,776.66,626.62,392.58,NA,NA,NA,3319239.23,3319239.23,NA,3498500.57,109555.01,82340.91,NA,126085.55,NA,NA,NA,NA,NA,NA
2021,"Lima Campos","MA","Sociedade de economia mista com administracao publica",6956,NA,7102,1019.17,328.89,579.6,NA,NA,NA,1127545.1,1127545.1,NA,978918.85,290212.3,7885.44,NA,15282.85,NA,NA,NA,NA,NA,NA
2021,"Vargem Grande","MA","Sociedade de economia mista com administracao publica",6492,NA,31224,1592.62,239.85,409.09,NA,NA,NA,844711.91,844711.91,NA,467164.8,473379.27,1128380.99,NA,1152182.73,NA,NA,NA,NA,NA,NA
2011,"Almadina","BA","Sociedade de economia mista com administracao publica",5971,NA,4988,221.77,267.38,16.19,NA,NA,NA,488375,488375,NA,512462,11646,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"Belo Campo","BA","Sociedade de economia mista com administracao publica",10081,NA,8969,NA,0,8.96,NA,NA,NA,0,0,NA,0,9565,102000,NA,102000,NA,NA,NA,NA,NA,NA
2011,"Ibipeba","BA","Sociedade de economia mista com administracao publica",15755,NA,10130,631.49,645.03,NA,NA,NA,NA,1210972,1210972,NA,1207568,247888,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"Ibotirama","BA","Sociedade de economia mista com administracao publica",23040,NA,19576,928.21,1037.82,344.24,NA,NA,NA,2264289,2264289,NA,2501493,88273,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"Teodoro Sampaio","BA","Sociedade de economia mista com administracao publica",6998,NA,6281,303.19,310.15,313.69,NA,NA,NA,583392,583392,NA,604826,141741,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"Teolândia","BA","Sociedade de economia mista com administracao publica",4468,NA,5104,153.66,160.94,104.59,NA,NA,NA,325282,325282,NA,312765,33792,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"Brejo do Piauí","PI","Sociedade de economia mista com administracao publica",1372,NA,1402,105.9,80.2,36.51,NA,NA,NA,168974.69,168974.69,NA,145170.15,17647.94,0,NA,0,NA,NA,NA,NA,NA,NA
2011,"Sebastião Leal","PI","Sociedade de economia mista com administracao publica",1562,NA,1932,234.6,46.15,40.27,NA,NA,NA,124059.12,124059.12,NA,118593.45,19466.28,0,NA,0,NA,NA,NA,NA,NA,NA
2015,"Amélia Rodrigues","BA","Sociedade de economia mista com administracao publica",19082,NA,20948,1903.44,1642.2,1140.66,NA,NA,NA,2107628.92,2107628.92,NA,2211834.14,267537.19,13906771.58,NA,20181184.27,NA,NA,NA,0,NA,0
2012,"Andaraí","BA","Sociedade de economia mista com administracao publica",8667,NA,7763,369.93,345.29,695.6,NA,NA,NA,832567.34,832567.34,NA,874568.37,159147.86,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,"Antônio Gonçalves","BA","Sociedade de economia mista com administracao publica",9127,NA,6398,341.67,390.41,80.79,NA,NA,NA,1075141.82,1075141.82,NA,1145431.43,30951.24,439.5,NA,1191.58,NA,NA,NA,0,NA,0
2016,"Aracatu","BA","Sociedade de economia mista com administracao publica",6038,NA,4018,309.92,310.47,791.85,NA,NA,NA,901091.63,901091.63,NA,879227.89,186677.19,82806.03,NA,179892.28,NA,NA,NA,19477.03,NA,19477.03
2013,"Arataca","BA","Sociedade de economia mista com administracao publica",5654,NA,6357,264.47,249.35,108.65,NA,NA,NA,579514.39,579514.39,NA,584634.95,20656.67,5688.74,NA,13421.79,NA,NA,NA,NA,NA,NA
2016,"Caldeirão Grande","BA","Sociedade de economia mista com administracao publica",8416,NA,4978,673.74,667.89,534.79,NA,NA,NA,1264949.13,1264949.13,NA,1232823.19,208618.35,11764.19,NA,15581.75,NA,NA,NA,0,NA,0
2015,"Caldeirão Grande","BA","Sociedade de economia mista com administracao publica",8217,NA,4978,432.11,424.17,372.44,NA,NA,NA,1127190.49,1127190.49,NA,1114805.14,243396.76,1379.6,NA,3740.42,NA,NA,NA,0,NA,0
2014,"Catolândia","BA","Sociedade de economia mista com administracao publica",2288,NA,1349,115.65,115.19,NA,NA,NA,NA,261173.08,261173.08,NA,285253.44,656.44,57207.68,NA,65335.16,NA,NA,NA,NA,NA,NA
2013,"Catolândia","BA","Sociedade de economia mista com administracao publica",2304,NA,1266,277.01,110.99,NA,NA,NA,NA,287713.94,287713.94,NA,289916.13,960.05,0,NA,3774.11,NA,NA,NA,NA,NA,NA
2013,"Coração de Maria","BA","Sociedade de economia mista com administracao publica",9783,NA,9783,376.29,327.38,88.45,NA,NA,NA,779006.99,779006.99,NA,675670.1,119891.22,3598.47,NA,16966.75,NA,NA,NA,NA,NA,NA
2012,"Esplanada","BA","Sociedade de economia mista com administracao publica",29197,NA,21340,1376.91,1150.33,727.61,NA,NA,NA,2722706.28,2722706.28,NA,2674680.13,206320.79,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"Filadélfia","BA","Sociedade de economia mista com administracao publica",12431,NA,8985,586.7,506.38,695.75,NA,NA,NA,1254138.07,1254138.07,NA,1093120.41,161550.23,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"Ibiquera","BA","Sociedade de economia mista com administracao publica",3435,NA,2465,122.29,133.5,466.99,NA,NA,NA,291374.32,291374.32,NA,299368.25,91620.61,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Itagi","BA","Sociedade de economia mista com administracao publica",11041,NA,10521,416.41,491.95,88.56,NA,NA,NA,1135971.95,1135971.95,NA,1231586.06,19988.33,33400.8,NA,37155.35,NA,NA,NA,NA,NA,NA
2016,"Itamari","BA","Sociedade de economia mista com administracao publica",5481,NA,6276,288.36,249.46,91.6,NA,NA,NA,686314.98,686314.98,NA,607057.31,32465.16,14152.93,NA,17064.69,NA,NA,NA,0,NA,0
2013,"Itapé","BA","Sociedade de economia mista com administracao publica",8747,NA,6976,442.25,399.68,266.01,NA,NA,NA,872270.72,872270.72,NA,853759.36,46410.6,33405.56,NA,47700.37,NA,NA,NA,NA,NA,NA
2015,"Malhada","BA","Sociedade de economia mista com administracao publica",9673,NA,7149,429.98,411.14,113,NA,NA,NA,1310251.85,1310251.85,NA,1367729.83,42148.96,2663.07,NA,7220.2,NA,NA,NA,0,NA,0
2016,"Maracás","BA","Sociedade de economia mista com administracao publica",14826,NA,16815,566.3,599.1,1475.29,NA,NA,NA,2034541.13,2034541.13,NA,1844373.04,387614.46,531387.06,NA,799457.26,NA,NA,NA,0,NA,0
2012,"Maraú","BA","Sociedade de economia mista com administracao publica",3300,NA,3582,153.86,137.47,92.61,NA,NA,NA,354352.21,354352.21,NA,387179.04,20704.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Milagres","BA","Sociedade de economia mista com administracao publica",10381,NA,8843,554.98,529,988.07,NA,NA,NA,1633971.92,1633971.92,NA,2167175.42,279834.46,37299.9,NA,41492.75,NA,NA,NA,NA,NA,NA
2012,"Mirante","BA","Sociedade de economia mista com administracao publica",2714,NA,1705,81.47,103.3,47.25,NA,NA,NA,228280,228280,NA,235751.19,18758.76,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"Nordestina","BA","Sociedade de economia mista com administracao publica",8671,NA,3949,380.02,318.84,1130.54,NA,NA,NA,739947.21,739947.21,NA,749043.71,939.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,"Nova Ibiá","BA","Sociedade de economia mista com administracao publica",2913,NA,2960,120.29,144.5,9.54,NA,NA,NA,442952.49,442952.49,NA,371676.62,3371.68,487.91,NA,1211.84,NA,NA,NA,0,NA,0
2015,"Nova Soure","BA","Sociedade de economia mista com administracao publica",13981,NA,12565,564.63,630.69,363.24,NA,NA,NA,1743720.63,1743720.63,NA,1732567.5,92574.2,276.55,NA,749.79,NA,NA,NA,0,NA,0
2016,"Paramirim","BA","Sociedade de economia mista com administracao publica",22184,NA,10594,1101.75,1067.33,2258.75,NA,NA,NA,3593836.96,3593836.96,NA,3434461.18,594885.13,35719.51,NA,64170.28,NA,NA,NA,0,NA,0
2013,"Pintadas","BA","Sociedade de economia mista com administracao publica",6726,NA,6097,248.65,279.36,252.47,NA,NA,NA,683021.08,683021.08,NA,681379.99,62675.39,0,NA,7548.21,NA,NA,NA,NA,NA,NA
2015,"Piraí do Norte","BA","Sociedade de economia mista com administracao publica",3763,NA,3900,169.81,163.44,111.89,NA,NA,NA,474585.73,474585.73,NA,504716.48,42427.06,767.61,NA,2081.18,NA,NA,NA,0,NA,0
2014,"Planaltino","BA","Sociedade de economia mista com administracao publica",4168,NA,3884,131.99,158.25,218.93,NA,NA,NA,366179.68,366179.68,NA,373600.05,63530.76,20479.41,NA,22781.48,NA,NA,NA,NA,NA,NA
2012,"Retirolândia","BA","Sociedade de economia mista com administracao publica",10144,NA,6848,529.15,351.06,573.16,NA,NA,NA,769553.52,769553.52,NA,863237.4,146452.08,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,"Santa Bárbara","BA","Sociedade de economia mista com administracao publica",13279,NA,9326,939.69,548.8,1014.14,NA,NA,NA,1522794.79,1522794.79,NA,1572155.78,359528.22,6875.01,NA,26049.15,NA,NA,NA,NA,NA,NA
2015,"Serrolândia","BA","Sociedade de economia mista com administracao publica",13373,NA,7886,622.59,745.49,394.52,NA,NA,NA,1900319.49,1900319.49,NA,1972767.17,120935,3788.8,NA,10272.34,NA,NA,NA,0,NA,0
2015,"Terra Nova","BA","Sociedade de economia mista com administracao publica",8814,NA,12156,332.75,388.01,303.78,NA,NA,NA,1069264.7,1069264.7,NA,1031752.3,101016.49,0,NA,113.79,NA,NA,NA,0,NA,0
2015,"Bertolínia","PI","Sociedade de economia mista com administracao publica",4804,NA,3955,361.5,230.05,371.68,NA,NA,NA,685834.89,685834.89,NA,731241.06,157814.54,0,NA,0,NA,NA,NA,0,NA,0
2015,"Caridade do Piauí","PI","Sociedade de economia mista com administracao publica",2127,NA,1634,105.55,78.28,276.46,NA,NA,NA,192971.09,192971.09,NA,203563.6,125000.07,0,NA,0,NA,NA,NA,0,NA,0
2015,"Guadalupe","PI","Sociedade de economia mista com administracao publica",9776,NA,9909,869.13,508.65,180.88,NA,NA,NA,1501983.25,1501983.25,NA,1773980.01,98675.46,0,NA,3239398.71,NA,NA,NA,0,NA,0
2014,"Santo Antônio de Lisboa","PI","Sociedade de economia mista com administracao publica",4013,NA,4056,273.75,193.17,174.74,NA,NA,NA,527536.9,527536.9,NA,540333.45,76613.95,0,NA,0,NA,NA,NA,0,NA,0
2015,"Santo Antônio dos Milagres","PI","Sociedade de economia mista com administracao publica",1208,NA,829,72.44,54.54,51.45,NA,NA,NA,167764.9,167764.9,NA,165823.19,31072.13,0,NA,0,NA,NA,NA,0,NA,0
2014,"São Julião","PI","Sociedade de economia mista com administracao publica",2860,NA,2367,344.2,258.44,73.78,NA,NA,NA,631710.12,631710.12,NA,747114.32,24114.56,0,NA,0,NA,NA,NA,0,NA,0
2017,"Aiquara","BA","Sociedade de economia mista com administracao publica",2629,NA,2752,123.32,114.12,83.61,NA,NA,NA,435826.86,435826.86,NA,450400.02,23966.26,0,NA,0,NA,NA,NA,0,NA,0
2019,"Almadina","BA","Sociedade de economia mista com administracao publica",5455,NA,4366,216.74,227.15,16.3,NA,NA,NA,1107996.92,1107996.92,NA,1116681,8056.8,0,NA,0,NA,NA,NA,NA,NA,NA
2020,"Andaraí","BA","Sociedade de economia mista com administracao publica",7264,NA,7312,338.67,307.09,520.35,NA,NA,NA,1587149.77,1587149.77,NA,1626111.89,228759.92,51432.6,NA,73959.34,NA,NA,NA,NA,NA,NA
2017,"Bonito","BA","Sociedade de economia mista com administracao publica",6871,NA,7197,232.74,254.02,395.49,NA,NA,NA,922297.57,922297.57,NA,921626.73,94795.09,126109.45,NA,144809.49,NA,NA,NA,0,NA,0
2020,"Brejões","BA","Sociedade de economia mista com administracao publica",9913,NA,4916,474.06,380.84,995.75,NA,NA,NA,2106240.08,2106240.08,NA,1713523.12,264597.53,67207.1,NA,95034.42,NA,NA,NA,NA,NA,NA
2017,"Cafarnaum","BA","Sociedade de economia mista com administracao publica",12269,NA,11666,556.61,487.86,1879.14,NA,NA,NA,1747139.85,1747139.85,NA,1718153.01,451439.8,0,NA,0,NA,NA,NA,0,NA,0
2018,"Cícero Dantas","BA","Sociedade de economia mista com administracao publica",23733,NA,18306,427.25,893.32,6180,NA,NA,NA,4452657.09,4452657.09,NA,4303673.94,781317.45,1033001.4,NA,1033001.4,NA,NA,NA,0,NA,0
2017,"Ibipeba","BA","Sociedade de economia mista com administracao publica",15045,NA,11036,670.38,599.35,1481.1,NA,NA,NA,2371624.37,2371624.37,NA,2307156.36,445622.22,11923,NA,13690.1,NA,NA,NA,0,NA,0
2018,"Ichu","BA","Sociedade de economia mista com administracao publica",4891,NA,3966,336.95,197.01,108,NA,NA,NA,754588.02,754588.02,NA,707331.26,90760.48,267458.52,NA,267458.52,NA,NA,NA,0,NA,0
2019,"Igrapiúna","BA","Sociedade de economia mista com administracao publica",4531,NA,4238,228.04,158.82,103.66,NA,NA,NA,808838.76,808838.76,NA,803455.74,36397,659627.02,NA,659627.02,NA,NA,NA,NA,NA,NA
2018,"Ipecaetá","BA","Sociedade de economia mista com administracao publica",8754,NA,2516,453.87,279.11,903,NA,NA,NA,1350071.92,1350071.92,NA,1360718.63,301230.07,0,NA,0,NA,NA,NA,0,NA,0
2018,"Itapitanga","BA","Sociedade de economia mista com administracao publica",8221,NA,7681,282.8,291.22,109,NA,NA,NA,1414325.01,1414325.01,NA,1324036.33,37430.11,0,NA,0,NA,NA,NA,0,NA,0
2017,"Jeremoabo","BA","Sociedade de economia mista com administracao publica",22156,NA,19253,1266.2,1210.89,1417.91,NA,NA,NA,3539513.6,3539513.6,NA,3529395.49,256481.92,0,NA,0,NA,NA,NA,0,NA,0
2017,"Lajedão","BA","Sociedade de economia mista com administracao publica",3885,NA,2262,154.12,180.81,191.44,NA,NA,NA,687406.3,687406.3,NA,657801.58,56276.83,25833.45,NA,29664.14,NA,NA,NA,0,NA,0
2020,"Lajedo do Tabocal","BA","Sociedade de economia mista com administracao publica",5226,NA,5318,367.81,156.66,883.48,NA,NA,NA,746573.34,746573.34,NA,799564.99,186160.46,425038.2,NA,438477.76,NA,NA,NA,NA,NA,NA
2020,"Malhada","BA","Sociedade de economia mista com administracao publica",8649,NA,6906,403.78,330.46,314.1,NA,NA,NA,1758655.03,1758655.03,NA,1803778.43,959219.19,56036.35,NA,77254.25,NA,NA,NA,NA,NA,NA
2020,"Maracás","BA","Sociedade de economia mista com administracao publica",15879,NA,14671,509.91,552.94,1569.18,NA,NA,NA,2618226.75,2618226.75,NA,2713004.19,468997.1,173914.33,NA,223124.33,NA,NA,NA,NA,NA,NA
2017,"Mulungu do Morro","BA","Sociedade de economia mista com administracao publica",7986,NA,5793,367.05,293.46,626.27,NA,NA,NA,1009455.29,1009455.29,NA,1090374.69,356536.04,14469.76,NA,16615.4,NA,NA,NA,0,NA,0
2017,"Pé de Serra","BA","Sociedade de economia mista com administracao publica",9036,NA,5352,305.26,363.94,269.84,NA,NA,NA,1290486.98,1290486.98,NA,1266709.74,81442.97,469843.26,NA,539513.57,NA,NA,NA,0,NA,0
2018,"Piraí do Norte","BA","Sociedade de economia mista com administracao publica",3731,NA,3767,161.42,129.9,118,NA,NA,NA,641139.2,641139.2,NA,676481.34,50724.16,0,NA,0,NA,NA,NA,0,NA,0
2019,"Pojuca","BA","Sociedade de economia mista com administracao publica",29790,NA,33916,1723.97,1149.45,1322.44,NA,NA,NA,6209273,6209273,NA,6143176.15,488900.59,2435286.78,NA,2459910.82,NA,NA,NA,NA,NA,NA
2017,"Ribeirão do Largo","BA","Sociedade de economia mista com administracao publica",376,NA,4018,16.94,16.4,8.16,NA,NA,NA,48695.53,48695.53,NA,46470.83,395.5,0,NA,0,NA,NA,NA,0,NA,0
2020,"Rio Real","BA","Sociedade de economia mista com administracao publica",31329,NA,25701,1349.37,1221.12,333.53,NA,NA,NA,5811767.02,5811767.02,NA,6427124.73,773143.4,2276744.56,NA,2376841.2,NA,NA,NA,NA,NA,NA
2020,"Santa Cruz da Vitória","BA","Sociedade de economia mista com administracao publica",4766,NA,4776,0,189.54,256.41,NA,NA,NA,915882.82,915882.82,NA,904528.57,79523.65,20654.06,NA,33686.36,NA,NA,NA,NA,NA,NA
2020,"Santa Luzia","BA","Sociedade de economia mista com administracao publica",8003,NA,7531,315.99,308.55,310.18,NA,NA,NA,1543255.78,1543255.78,NA,1516389.11,110436.9,33562.85,NA,57373.54,NA,NA,NA,NA,NA,NA
2020,"São Domingos","BA","Sociedade de economia mista com administracao publica",7124,NA,5817,357.37,336.51,127.22,NA,NA,NA,1760883.41,1760883.41,NA,1826540.01,120185.76,98716.95,NA,125269.64,NA,NA,NA,NA,NA,NA
2017,"Tanque Novo","BA","Sociedade de economia mista com administracao publica",11396,NA,8114,594.39,527.02,34.59,NA,NA,NA,1685731.2,1685731.2,NA,1658409.05,17698.72,0,NA,0,NA,NA,NA,0,NA,0
2019,"Wenceslau Guimarães","BA","Sociedade de economia mista com administracao publica",10590,NA,7143,594.26,382.58,349.04,NA,NA,NA,1900902.04,1900902.04,NA,1611258.26,118944.15,0,NA,0,NA,NA,NA,NA,NA,NA
2021,"Brejo","MA","Sociedade de economia mista com administracao publica",8127,NA,13650,1465,0,816.97,NA,NA,NA,0,0,NA,0,430513.76,11334.88,NA,21968.24,NA,NA,NA,NA,NA,NA
2021,"Rosário","MA","Sociedade de economia mista com administracao publica",477,NA,25406,99.64,15.47,16.59,NA,NA,NA,51549.33,51549.33,NA,19255.66,12538.27,1080.41,NA,2093.95,NA,NA,NA,NA,NA,NA
2021,"Rosário","MA","Autarquia",42000,NA,25406,4518,1178,1171.62,NA,NA,NA,2529321.37,2529321.37,NA,2529321.37,958903.01,9671.25,NA,9671.25,NA,NA,NA,0,NA,0
2011,"Caravelas","BA","Sociedade de economia mista com administracao publica",14316,NA,11362,595.46,650.45,187.09,NA,NA,NA,1596245,1596245,NA,1607031,55027,NA,NA,NA,NA,NA,NA,NA,NA,NA
