"ano","id_municipio_nome","sigla_uf","natureza_juridica","populacao_atendida_agua","populacao_atentida_esgoto","populacao_urbana","volume_agua_produzido","volume_agua_faturado","consumo_eletrico_sistemas_agua","consumo_eletrico_sistemas_esgoto","volume_esgoto_tratado","volume_esgoto_faturado","receita_operacional_direta","receita_operacional_direta_agua","receita_operacional_direta_esgoto","arrecadacao_total","despesa_energia","investimento_agua_prestador","investimento_esgoto_prestador","investimento_total_prestador","investimento_agua_municipio","investimento_esgoto_municipio","investimento_total_municipio","investimento_agua_estado","investimento_esgoto_estado","investimento_total_estado"
"2022","Iuiú","BA","Sociedade de economia mista com administracao publica",NA,4558,NA,NA,NA,NA,33.77,162.41,191.11,1876325.88,NA,766195.54,1909019.21,63559.98,NA,115165.04,245390.74,NA,0,0,NA,0,0
"2012","Jaborandi","BA","Autarquia",NA,2140,2957,NA,NA,NA,0,92.16,92.16,643041.4,NA,79854.62,741295.62,206104.13,NA,0,72281.71,NA,0,0,NA,0,0
"2013","Jaborandi","BA","Autarquia",NA,2200,3190,NA,NA,NA,0,145.23,120,691472.32,NA,120015.32,691610.22,171943.03,NA,0,8430,NA,0,0,NA,0,0
"2014","Jaborandi","BA","Autarquia",NA,3156,3157,NA,NA,NA,0,160.24,160,667230.96,NA,133446.19,729447.88,144127.85,NA,0,0,NA,0,0,NA,0,0
"2015","Jaborandi","BA","Autarquia",NA,3186,3125,NA,NA,NA,0,172.3,170,690313.75,NA,172203.44,826864.28,137505.46,NA,0,0,NA,0,0,NA,0,0
"2016","Jaborandi","BA","Autarquia",NA,2960,3096,NA,NA,NA,0,185.8,185.8,739459.15,NA,221837.74,944508.64,191120.75,NA,0,0,NA,0,0,NA,0,0
"2017","Jaborandi","BA","Autarquia",NA,2970,3068,NA,NA,NA,0,195.6,195.6,987565.26,NA,270699.17,1353495.85,634261.45,NA,0,10355,NA,0,0,NA,0,0
"2021","Jaborandi","BA","Autarquia",NA,1900,2770,NA,NA,NA,0,0,79.55,1474074.45,NA,118879.65,1658978.42,631062.37,NA,0,6500,NA,0,0,NA,0,0
"2022","Jaborandi","BA","Autarquia",NA,2628,NA,NA,NA,NA,0,37.58,49.58,1747143.04,NA,82078.29,1749729.1,665579.18,NA,0,7200,NA,0,0,NA,0,0
"2019","Jacaraci","BA","Administracao publica direta",NA,1380,5353,NA,NA,NA,0,0,0,0,NA,0,0,30150,NA,NA,NA,NA,7600,74810,NA,0,0
"2020","Jacaraci","BA","Sociedade de economia mista com administracao publica",NA,0,5355,NA,NA,NA,0.69,NA,NA,784109.2,NA,0,735253.52,88826.58,NA,781029.86,1234197.21,NA,NA,NA,NA,NA,NA
"2021","Jacaraci","BA","Sociedade de economia mista com administracao publica",NA,3031,5357,NA,NA,NA,6.63,5.21,5.21,829835.27,NA,54674.42,771882.67,140249.45,NA,18306.24,106770.39,NA,0,0,NA,0,0
"2022","Jacaraci","BA","Sociedade de economia mista com administracao publica",NA,3414,NA,NA,NA,NA,6.85,57.67,68.81,1253279.86,NA,400043.69,1214659.63,156178.72,NA,75628.83,410065.21,NA,0,0,NA,0,0
"2012","Jacobina","BA","Sociedade de economia mista com administracao publica",NA,1313,56103,NA,NA,NA,8.94,NA,19.56,8504518.02,NA,50838.73,8646412.12,874906.08,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013","Jacobina","BA","Sociedade de economia mista com administracao publica",NA,2287,59450,NA,NA,NA,35.55,40.07,42.18,8929352.73,NA,152404.3,8853659.22,667229.11,NA,997623.8,3396683.3,NA,NA,NA,NA,NA,NA
"2014","Jacobina","BA","Sociedade de economia mista com administracao publica",NA,3462,59626,NA,NA,NA,54.42,69.45,116.92,9713008.89,NA,139579.71,10053937.58,695285.85,NA,12187257.3,13895194.15,NA,NA,NA,NA,NA,NA
"2015","Jacobina","BA","Sociedade de economia mista com administracao publica",NA,4189,59791,NA,NA,NA,53.33,91.22,142.7,10396995.27,NA,116986.3,10573607.82,867164.58,NA,7482465.46,11150171,NA,NA,NA,NA,1574640.06,1574640.06
"2016","Jacobina","BA","Sociedade de economia mista com administracao publica",NA,4138,58820,NA,NA,NA,67.44,108.58,176.15,11917505.59,NA,154973.79,11851347.43,1051241.8,NA,1646611.6,4526549.89,NA,NA,NA,NA,0,0
"2017","Jacobina","BA","Sociedade de economia mista com administracao publica",NA,5318,58961,NA,NA,NA,463.02,164.02,187.84,13654135.18,NA,234796.98,13340050.1,1441882.48,NA,65155.78,429439.87,NA,NA,NA,NA,0,0
"2018","Jacobina","BA","Sociedade de economia mista com administracao publica",NA,5523,56677,NA,NA,NA,99,164.24,164.05,14750850.67,NA,266675.73,14786777.86,1250066.45,NA,8788630.64,11173305.85,NA,NA,NA,NA,1753019.62,1753019.62
"2019","Jacobina","BA","Sociedade de economia mista com administracao publica",NA,5556,56764,NA,NA,NA,54.62,155.29,174.35,16347584.62,NA,333743.49,16051950.13,1465129.87,NA,15618370.98,21058012.91,NA,NA,NA,NA,NA,NA
"2020","Jacobina","BA","Sociedade de economia mista com administracao publica",NA,6209,56847,NA,NA,NA,179.1,150.9,178.8,17172878.03,NA,358437.37,16923761.25,1662758.82,NA,12978779.42,24328750.34,NA,NA,NA,NA,NA,NA
"2021","Jacobina","BA","Sociedade de economia mista com administracao publica",NA,6338,56927,NA,NA,NA,168.01,147.07,183.02,17741280.69,NA,349584.68,18153061.37,2781405.44,NA,6742340.61,12531557.88,NA,0,0,NA,0,0
"2012","Jaguaquara","BA","Sociedade de economia mista com administracao publica",NA,10436,39325,NA,NA,NA,15.66,107.78,142.9,4388664.03,NA,249723.81,4742091.68,25274.76,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013","Jaguaquara","BA","Sociedade de economia mista com administracao publica",NA,12666,41813,NA,NA,NA,22.39,346.67,438,5328956.97,NA,785988.31,5457425.38,562744.12,NA,456692.02,600382.6,NA,NA,NA,NA,NA,NA
"2014","Jaguaquara","BA","Sociedade de economia mista com administracao publica",NA,16922,41985,NA,NA,NA,22.39,434.54,569.9,6040671.95,NA,1059299.94,6402733.37,523091.79,NA,618174.8,1488178.63,NA,NA,NA,NA,NA,NA
"2015","Jaguaquara","BA","Sociedade de economia mista com administracao publica",NA,17691,42230,NA,NA,NA,30.82,521.75,670.3,6726406.09,NA,1338545.81,7071126.12,821210.43,NA,49406.85,132637.82,NA,NA,NA,NA,0,34542.66
"2016","Jaguaquara","BA","Sociedade de economia mista com administracao publica",NA,17913,42460,NA,NA,NA,46.92,538.36,704.67,7256215.48,NA,1534885.38,7153488.76,1085896.14,NA,42368.07,181370.59,NA,NA,NA,NA,0,43734.84
"2017","Jaguaquara","BA","Sociedade de economia mista com administracao publica",NA,17812,42675,NA,NA,NA,28.77,555.27,628.98,8322737.83,NA,1816507.67,8095054.45,1114461.03,NA,174723.14,243393.92,NA,NA,NA,NA,0,0
"2018","Jaguaquara","BA","Sociedade de economia mista com administracao publica",NA,17617,41251,NA,NA,NA,22,638.42,523.85,9104827.43,NA,2024294.8,8525037.9,850279.22,NA,0,2183486.47,NA,NA,NA,NA,0,0
"2019","Jaguaquara","BA","Sociedade de economia mista com administracao publica",NA,17395,41449,NA,NA,NA,5.68,500.02,552.3,9687802.53,NA,2184200.08,8955280.06,1100294.5,NA,24918.89,1238935.88,NA,NA,NA,NA,NA,NA
"2020","Jaguaquara","BA","Sociedade de economia mista com administracao publica",NA,15885,41639,NA,NA,NA,28.8,637.59,581.9,10588893.44,NA,2355002.07,10215525.04,1116102.95,NA,389400.07,1239053.49,NA,NA,NA,NA,NA,NA
"2021","Jaguaquara","BA","Sociedade de economia mista com administracao publica",NA,17385,41822,NA,NA,NA,23.16,731.99,608.89,10844210.38,NA,2467655.88,10287554.89,1191230.44,NA,1962387.92,2375934.4,NA,0,0,NA,0,0
"2022","Jaguaquara","BA","Sociedade de economia mista com administracao publica",NA,14561,NA,NA,NA,NA,28.17,774.68,652.94,12178750.54,NA,2900434.62,11631441.57,1426269.9,NA,1059059.66,1638125.92,NA,0,0,NA,0,0
"2011","Jaguarari","BA","Sociedade de economia mista com administracao publica",NA,8751,16731,NA,NA,NA,398.75,319.93,408.71,2479457,NA,432355,2626475,205038,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","Jaguarari","BA","Sociedade de economia mista com administracao publica",NA,9105,16845,NA,NA,NA,412.81,330.87,424.66,2920349.16,NA,511567.35,2806833.53,246745.97,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013","Jaguarari","BA","Sociedade de economia mista com administracao publica",NA,8994,17924,NA,NA,NA,427.97,314.48,426.79,3081079.14,NA,566515.79,3125060.02,280865.45,NA,4620.47,55795.38,NA,NA,NA,NA,NA,NA
"2014","Jaguarari","BA","Sociedade de economia mista com administracao publica",NA,9140,18050,NA,NA,NA,367,334.89,435.91,3182159.6,NA,565674.6,3424191.79,377648.04,NA,20369.81,90284.57,NA,NA,NA,NA,NA,NA
"2015","Jaguarari","BA","Sociedade de economia mista com administracao publica",NA,9329,18168,NA,NA,NA,414.75,315.86,430.78,3412871.65,NA,583288.5,3619277.1,413516.53,NA,2146.72,5146.9,NA,NA,NA,NA,0,0
"2016","Jaguarari","BA","Sociedade de economia mista com administracao publica",NA,9142,18781,NA,NA,NA,370.15,311.37,437.94,3853423.58,NA,628402.49,3848448.02,343025.72,NA,1840.89,28902.33,NA,NA,NA,NA,0,0
"2017","Jaguarari","BA","Sociedade de economia mista com administracao publica",NA,9235,18887,NA,NA,NA,327.65,304.95,388.37,3551634.47,NA,5248.1,4196181.3,422301.77,NA,21320,24481.42,NA,NA,NA,NA,0,0
"2018","Jaguarari","BA","Sociedade de economia mista com administracao publica",NA,9496,18277,NA,NA,NA,361,324.62,365.87,4781747.24,NA,822812.07,4754791.77,596352.46,NA,0,0,NA,NA,NA,NA,0,0
"2019","Jaguarari","BA","Sociedade de economia mista com administracao publica",NA,9732,18379,NA,NA,NA,396.41,332.4,386.96,5287117.01,NA,920885.45,5255381.06,663559.48,NA,101953.92,129748.67,NA,NA,NA,NA,NA,NA
"2020","Jaguarari","BA","Sociedade de economia mista com administracao publica",NA,9282,18475,NA,NA,NA,363.37,357.49,416.49,5738513.6,NA,1040416.06,5716984.7,678700.19,NA,646957.23,920533.87,NA,NA,NA,NA,NA,NA
"2021","Jaguarari","BA","Sociedade de economia mista com administracao publica",NA,9333,18568,NA,NA,NA,314.1,415.91,423.96,5888590.05,NA,1027610.59,6080330.57,1043031.08,NA,75233.57,262989.84,NA,0,0,NA,0,0
"2011","Jatobá","MA","Administracao publica direta",NA,4230,3857,NA,NA,NA,20,142,0,12000,NA,12000,19000,27000,NA,NA,NA,NA,12000,76000,NA,NA,NA
"2011","Jequié","BA","Sociedade de economia mista com administracao publica",NA,121910,139649,NA,NA,NA,1830.25,4837.36,5720.76,29593948,NA,11238320,31257668,959451,NA,817000,1224000,NA,NA,NA,NA,NA,NA
"2012","Jequié","BA","Sociedade de economia mista com administracao publica",NA,130483,139864,NA,NA,NA,1825.97,5040.66,6065.64,34523105.72,NA,13151086.33,35072940.23,994876.14,NA,17000,NA,NA,NA,NA,NA,NA,NA
"2013","Jequié","BA","Sociedade de economia mista com administracao publica",NA,131690,148142,NA,NA,NA,1900.38,5292.36,6200.21,37769372.41,NA,14689742.84,37577966.48,974994.27,NA,1173474.6,3606237.84,NA,NA,NA,NA,NA,NA
"2014","Jequié","BA","Sociedade de economia mista com administracao publica",NA,142037,147921,NA,NA,NA,1838.12,5461.66,6684.21,40925865.66,NA,16109999.96,41949107.38,872571.02,NA,2288396.36,3770946.46,NA,NA,NA,NA,NA,NA
"2015","Jequié","BA","Sociedade de economia mista com administracao publica",NA,141626,148268,NA,NA,NA,1796.9,5550.36,6837.22,43400080,NA,17271702.62,45684464.56,1140958.9,NA,703962.64,1606008.72,NA,NA,NA,NA,293520.55,293520.55
"2016","Jequié","BA","Sociedade de economia mista com administracao publica",NA,138477,148591,NA,NA,NA,1519.3,5102.01,6901.11,46742104.12,NA,19099946.1,45658317.22,1284429.77,NA,523880.54,1579748.43,NA,NA,NA,NA,36186.41,36186.41
"2017","Jequié","BA","Sociedade de economia mista com administracao publica",NA,137101,148893,NA,NA,NA,1545.47,3705.93,6135.93,51955677.43,NA,21705069.38,50103976.17,1232559.65,NA,1726958.48,2624272.5,NA,NA,NA,NA,0,0
"2018","Jequié","BA","Sociedade de economia mista com administracao publica",NA,137429,143010,NA,NA,NA,1728,5927.17,5444.64,56439979.91,NA,23367543.79,53885098.5,1273693.32,NA,2060590.89,4565105.53,NA,NA,NA,NA,0,0
"2019","Jequié","BA","Sociedade de economia mista com administracao publica",NA,136173,143163,NA,NA,NA,1379.63,4855.08,5522.87,61195679.18,NA,25219927.85,58559978.24,1465754.25,NA,3568001.19,9635237.96,NA,NA,NA,NA,NA,NA
"2020","Jequié","BA","Sociedade de economia mista com administracao publica",NA,125688,143310,NA,NA,NA,1428.88,5688.4,5631.32,61633506.89,NA,25302823.46,59371188.44,1558109.69,NA,1262121.33,4800399.88,NA,NA,NA,NA,NA,NA
"2021","Jequié","BA","Sociedade de economia mista com administracao publica",NA,125944,143448,NA,NA,NA,1576.63,6103.28,5644.36,61929826.43,NA,25379892.87,63552253.99,2088378.81,NA,2353386.24,5786026.59,NA,0,0,NA,0,0
"2022","Jequié","BA","Sociedade de economia mista com administracao publica",NA,127324,NA,NA,NA,NA,1322.25,6062.33,5679.08,67978300.56,NA,28234838.42,68474887.74,2368052.2,NA,8720593.16,15088373.86,NA,0,0,NA,0,0
"2011","Jeremoabo","BA","Administracao publica direta",NA,26548,17551,NA,NA,NA,10,0,0,10000,NA,10000,13000,15000,NA,NA,NA,NA,75000,268120,NA,0,0
"2014","Jeremoabo","BA","Administracao publica direta",NA,40851,18904,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,39250,39250,NA,0,0
"2017","Jeremoabo","BA","Administracao publica direta",NA,13477,19253,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,NA,0,0
"2018","Jeremoabo","BA","Administracao publica direta",NA,25405,18618,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,80000,230000,NA,0,0
"2019","Jeremoabo","BA","Administracao publica direta",NA,25405,18725,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,150000,280000,NA,0,0
"2020","Jeremoabo","BA","Administracao publica direta",NA,25651,18812,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,150000,280000,NA,0,0
"2021","Jeremoabo","BA","Administracao publica direta",NA,25735,18896,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,30000,70000,NA,0,0
"2022","Jeremoabo","BA","Administracao publica direta",NA,37519,NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,190000,290000,NA,0,0
"2011","Jiquiriçá","BA","Sociedade de economia mista com administracao publica",NA,3728,5592,NA,NA,NA,69.46,110.9,139.8,718511,NA,216184,745385,299225,NA,0,176000,NA,NA,NA,NA,NA,NA
"2012","Jiquiriçá","BA","Sociedade de economia mista com administracao publica",NA,4057,5572,NA,NA,NA,73.09,121.19,155.65,880255.25,NA,286303.53,895699.35,290437.35,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013","Jiquiriçá","BA","Sociedade de economia mista com administracao publica",NA,3948,5904,NA,NA,NA,67.81,120.85,159.3,1001404.13,NA,320121.3,866887.01,236970.97,NA,163159.95,210281.66,NA,NA,NA,NA,NA,NA
"2014","Jiquiriçá","BA","Sociedade de economia mista com administracao publica",NA,4150,5927,NA,NA,NA,56.08,120.12,166.58,1092601.22,NA,345104.19,996377.65,173148.55,NA,9882.02,36455.76,NA,NA,NA,NA,NA,NA
"2015","Jiquiriçá","BA","Sociedade de economia mista com administracao publica",NA,4188,5943,NA,NA,NA,57.19,124.85,171.93,1086337.54,NA,323781.78,1019053.41,152673.17,NA,47863.43,114755.34,NA,NA,NA,NA,0,0
"2016","Jiquiriçá","BA","Sociedade de economia mista com administracao publica",NA,4148,5958,NA,NA,NA,64.26,136.07,177.11,1249180.41,NA,389733.83,1084382.64,124391.44,NA,41044.54,111176.22,NA,NA,NA,NA,0,0
"2017","Jiquiriçá","BA","Sociedade de economia mista com administracao publica",NA,4062,5972,NA,NA,NA,58.87,133.82,154.75,1442360.39,NA,448859.58,1515026.28,128976.86,NA,0,900.26,NA,NA,NA,NA,0,0
"2018","Jiquiriçá","BA","Sociedade de economia mista com administracao publica",NA,4037,5738,NA,NA,NA,159,150.1,129.91,1557832.5,NA,471377.74,1773369.71,145806.7,NA,1312.5,1312.5,NA,NA,NA,NA,0,0
"2019","Jiquiriçá","BA","Sociedade de economia mista com administracao publica",NA,4036,5747,NA,NA,NA,90.37,118.59,134.75,1779843.49,NA,536000.32,1934651.65,154432.5,NA,1991.88,1991.88,NA,NA,NA,NA,NA,NA
"2020","Jiquiriçá","BA","Sociedade de economia mista com administracao publica",NA,3064,5755,NA,NA,NA,0,147.34,138.39,1896792.26,NA,559032.54,2076568.37,148429.39,NA,16612.38,68946.98,NA,NA,NA,NA,NA,NA
"2021","Jiquiriçá","BA","Sociedade de economia mista com administracao publica",NA,3132,5762,NA,NA,NA,80.01,167.32,142.67,1958023.43,NA,573994.48,2181892.84,137906.56,NA,8231.33,332884.88,NA,0,0,NA,0,0
"2022","Jiquiriçá","BA","Sociedade de economia mista com administracao publica",NA,2894,NA,NA,NA,NA,76.52,167.07,146.08,2185422.95,NA,647752.64,2419107.22,165361.28,NA,1892480.48,2480523.21,NA,0,0,NA,0,0
"2014","Jitaúna","BA","Administracao publica direta",NA,3524,8946,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,NA,0,0
"2013","João Costa","PI","Administracao publica direta",NA,200,704,NA,NA,NA,NA,0,0,0,NA,0,0,34500,NA,NA,NA,NA,0,90000,NA,0,0
"2014","João Costa","PI","Administracao publica direta",NA,1040,703,NA,NA,NA,NA,0,0,0,NA,0,0,36000,NA,NA,NA,NA,0,78000,NA,0,0
"2015","João Costa","PI","Administracao publica direta",NA,1800,702,NA,NA,NA,0,0,0,0,NA,0,0,35500,NA,NA,NA,NA,0,50000,NA,0,0
"2016","João Costa","PI","Administracao publica direta",NA,1800,702,NA,NA,NA,0,0,0,0,NA,0,0,35828,NA,NA,NA,NA,0,51638.5,NA,0,0
"2017","João Costa","PI","Administracao publica direta",NA,1800,701,NA,NA,NA,0,0,0,0,NA,0,0,36028.33,NA,NA,NA,NA,0,1600000,NA,0,0
"2018","João Costa","PI","Administracao publica direta",NA,1800,713,NA,NA,NA,0,0,0,0,NA,0,0,41165.62,NA,NA,NA,NA,0,50000,NA,0,0
"2019","João Costa","PI","Administracao publica direta",NA,1800,712,NA,NA,NA,0,0,0,0,NA,0,0,42384.66,NA,NA,NA,NA,0,43000.56,NA,0,0
"2020","João Costa","PI","Administracao publica direta",NA,1800,712,NA,NA,NA,0,0,0,0,NA,0,0,39498.17,NA,NA,NA,NA,0,32001.47,NA,0,0
"2021","João Costa","PI","Administracao publica direta",NA,1800,711,NA,NA,NA,0,0,0,0,NA,0,0,41088.34,NA,NA,NA,NA,0,1251040.14,NA,0,0
"2022","João Costa","PI","Administracao publica direta",NA,1800,NA,NA,NA,NA,NA,0,0,0,NA,0,0,44720.55,NA,NA,NA,NA,0,580000,NA,0,0
"2012","Joaquim Pires","PI","Administracao publica direta",NA,4260,4290,NA,NA,NA,0,100,100,20000,NA,20000,13000,0,NA,NA,NA,NA,0,0,NA,0,0
"2022","Joaquim Pires","PI","Sociedade de economia mista com administracao publica",NA,2044,NA,NA,NA,NA,NA,88.24,0,1289872.65,NA,0,1318482.53,197704.19,NA,0,20286.73,NA,0,0,NA,0,0
"2017","José de Freitas","PI","Sociedade de economia mista com administracao publica",NA,1711,22454,NA,NA,NA,15.71,52.66,20.47,3355054.41,NA,30531.91,3375099.93,666012.14,NA,0,11808.93,NA,0,0,NA,0,0
"2018","José de Freitas","PI","Sociedade de economia mista com administracao publica",NA,1715,22758,NA,NA,NA,36.82,34.93,58.89,3548373.78,NA,80143.2,3999653.64,1019961.97,NA,0,3160.98,NA,0,0,NA,0,0
"2019","José de Freitas","PI","Sociedade de economia mista com administracao publica",NA,1505,22838,NA,NA,NA,16.97,42.63,43.26,4022354.8,NA,91151.19,4389472.75,1218176.52,NA,0,711.53,NA,0,0,NA,0,0
"2020","José de Freitas","PI","Sociedade de economia mista com administracao publica",NA,1715,22912,NA,NA,NA,11.46,46.89,57.46,4152975.47,NA,105819.16,4656278.17,1159404.54,NA,0,25201.65,NA,0,0,NA,0,0
"2021","José de Freitas","PI","Sociedade de economia mista com administracao publica",NA,1740,22983,NA,NA,NA,10.53,57.41,58,4636076.86,NA,137526.2,4895799.92,1314793.41,NA,0,75328.82,NA,0,0,NA,0,0
"2022","José de Freitas","PI","Sociedade de economia mista com administracao publica",NA,1731,NA,NA,NA,NA,26.82,42.74,52.2,5134638.88,NA,148836.23,5275099.26,1242574.75,NA,73663.72,154828.6,NA,0,0,NA,0,0
"2011","Juazeiro","BA","Autarquia",NA,115335,162234,NA,NA,NA,532,2862,2672,17004791.54,NA,3886647.29,18078270.06,2393260.64,NA,174991.36,1695898.66,NA,0,0,NA,0,0
"2012","Juazeiro","BA","Autarquia",NA,143400,163645,NA,NA,NA,585,3166,2956,18539602.96,NA,4314737.14,20950222.36,1530954.9,NA,0,1164608.87,NA,0,0,NA,0,0
"2013","Juazeiro","BA","Autarquia",NA,143400,174405,NA,NA,NA,NA,3268,3052,21339782.08,NA,5078515.77,23649469.26,2142449.34,NA,0,1157235.94,NA,0,0,NA,0,0
"2014","Juazeiro","BA","Autarquia",NA,131492,175899,NA,NA,NA,8710,3439,3211,24763886.19,NA,5897387.72,27672082.59,2643994.39,NA,0,2596230.52,NA,0,0,NA,0,0
"2015","Juazeiro","BA","Autarquia",NA,134572,177309,NA,NA,NA,NA,4141,4061,25008126.53,NA,6442515.69,29103290.5,3403669.04,NA,0,3564132.94,NA,0,0,NA,0,0
"2016","Juazeiro","BA","Autarquia",NA,140732,178876,NA,NA,NA,49.64,4796,4704,28223484.96,NA,7971229.08,32615591.95,2954604.51,NA,0,9215544.24,NA,0,0,NA,0,0
"2017","Juazeiro","BA","Autarquia",NA,173132,180110,NA,NA,NA,53.4,5381,5278,33384100.97,NA,10210891.09,37816818.72,3795969.72,NA,0,532857.41,NA,0,0,NA,0,0
"2018","Juazeiro","BA","Autarquia",NA,157843,174758,NA,NA,NA,70.24,5583,5461,33729395.13,NA,10348148.17,39295418.45,1929436.55,NA,0,576120.84,NA,0,0,NA,0,0
"2019","Juazeiro","BA","Autarquia",NA,184291,175996,NA,NA,NA,758,5679,5559,37110533.46,NA,11894077.77,37110533.46,4253418.09,NA,6234762.15,6512647.14,NA,0,0,NA,0,0
"2020","Juazeiro","BA","Autarquia",NA,188033,177178,NA,NA,NA,928,5754,5632,36425160.87,NA,11043730.38,46367743.19,2010509.21,NA,3627681.59,3856954.63,NA,0,0,NA,0,0
"2021","Juazeiro","BA","Autarquia",NA,188033,178300,NA,NA,NA,1021.69,6286,6152,38463930.08,NA,12191799.67,45320812.99,2530883.75,NA,2933478.6,3352510.14,NA,0,0,NA,0,0
"2022","Juazeiro","BA","Autarquia",NA,200829,NA,NA,NA,NA,1022.88,6375,6251,41123261.21,NA,14256417.37,62832219,674627.75,NA,1734910.81,2139436.34,NA,0,0,NA,0,0
"2013","Lafaiete Coutinho","BA","Administracao publica direta",NA,1100,2167,NA,NA,NA,NA,0,0,0,NA,0,0,12000,NA,NA,NA,NA,1372.8,1071578.72,NA,NA,NA
"2016","Lafaiete Coutinho","BA","Administracao publica direta",NA,2155,2155,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,NA,0,0
"2018","Lafaiete Coutinho","BA","Administracao publica direta",NA,2026,2026,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,NA,0,0
"2019","Lafaiete Coutinho","BA","Administracao publica direta",NA,2026,2009,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,NA,0,0
"2020","Lafaiete Coutinho","BA","Administracao publica direta",NA,2026,1992,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,NA,0,0
"2021","Lafaiete Coutinho","BA","Administracao publica direta",NA,2026,1976,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA
"2022","Lafaiete Coutinho","BA","Administracao publica direta",NA,2181,NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA
"2011","Laje","BA","Sociedade de economia mista com administracao publica",NA,2986,6147,NA,NA,NA,26.8,114.54,133.02,764714,NA,230042,813472,40514,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012","Laje","BA","Sociedade de economia mista com administracao publica",NA,3083,6211,NA,NA,NA,16.13,119.41,140,956396.96,NA,286236.54,954761.68,37386.34,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013","Laje","BA","Sociedade de economia mista com administracao publica",NA,2921,6629,NA,NA,NA,19.57,118.19,139.51,1022909.47,NA,310679.28,1025923.56,35656.05,NA,214.06,216093.39,NA,NA,NA,NA,NA,NA
"2014","Laje","BA","Sociedade de economia mista com administracao publica",NA,2911,6486,NA,NA,NA,33.2,116.68,138.78,1068189.18,NA,318882.43,1075313.31,43160.91,NA,9446.37,448315.59,NA,NA,NA,NA,NA,NA
"2015","Laje","BA","Sociedade de economia mista com administracao publica",NA,2939,6546,NA,NA,NA,22.04,113.84,139.05,1142606.69,NA,337210.21,1160186.6,65532.72,NA,116048.55,307955.45,NA,NA,NA,NA,0,215541.22
"2016","Laje","BA","Sociedade de economia mista com administracao publica",NA,2903,6603,NA,NA,NA,27.44,111.45,140.09,1227918.91,NA,358090.16,1213455.09,62909.96,NA,99515.61,276251.72,NA,NA,NA,NA,0,0
"2017","Laje","BA","Sociedade de economia mista com administracao publica",NA,2951,6656,NA,NA,NA,19.62,114.91,127.09,1471624.07,NA,434565.61,1418311.78,54319.25,NA,84768.01,278868.05,NA,NA,NA,NA,0,0
"2018","Laje","BA","Sociedade de economia mista com administracao publica",NA,2947,6474,NA,NA,NA,30,115.26,112.59,1600042.6,NA,461476.05,1566301.89,48226.46,NA,6785.03,2262711.76,NA,NA,NA,NA,0,0
"2019","Laje","BA","Sociedade de economia mista com administracao publica",NA,2961,6529,NA,NA,NA,41.96,105.57,115.18,1734323.49,NA,491072.46,1744757.97,105146.39,NA,0,43232.24,NA,NA,NA,NA,NA,NA
"2020","Laje","BA","Sociedade de economia mista com administracao publica",NA,3317,6581,NA,NA,NA,28.44,108.46,120.11,1820115.58,NA,521734.58,1870650.9,100294.81,NA,11493.16,126307.96,NA,NA,NA,NA,NA,NA
